time,GHI,DNI,DHI,T_dry,T_dew,RH,pres,wspd,wdir,albedo
17629200,0.0,0.0,0.0,3.1,0.0,4.3,95.80000000000001,0.9,8.0,-9900
17632800,0.0,0.0,0.0,2.3000000000000003,0.0,4.4,95.7,0.6000000000000001,8.0,-9900
17636400,0.0,0.0,0.0,2.1,0.0,4.5,95.7,0.5,8.0,-9900
17640000,0.0,0.0,0.0,2.7,0.0,4.7,95.7,0.5,8.0,-9900
17643600,0.0,0.0,0.0,3.9000000000000004,0.0,4.9,95.80000000000001,0.7000000000000001,8.0,-9900
17647200,0.0,0.0,0.0,5.0,0.0,5.0,95.80000000000001,1.0,8.0,-9900
17650800,0.0,0.0,0.0,5.7,0.0,5.0,95.80000000000001,1.4000000000000001,8.0,-9900
17654400,102.0,168.0,48.0,6.300000000000001,0.0,4.9,95.9,1.8,8.0,-9900
17658000,224.0,368.0,106.0,6.9,0.0,4.800000000000001,95.9,2.1,8.0,-9900
17661600,339.0,532.0,97.0,7.9,0.0,4.7,95.9,2.2,8.0,-9900
17665200,454.0,696.0,89.0,9.0,0.0,4.7,95.9,2.3000000000000003,8.0,-9900
17668800,570.0,860.0,81.0,10.200000000000001,0.0,4.5,95.80000000000001,2.6,8.0,-9900
17672400,496.0,833.0,75.0,11.200000000000001,0.0,4.2,95.7,3.3000000000000003,8.0,-9900
17676000,423.0,806.0,69.0,11.700000000000001,0.0,3.9000000000000004,95.7,3.6,7.0,-9900
17679600,350.0,779.0,64.0,11.4,0.0,3.7,95.60000000000001,2.6,7.0,-9900
17683200,189.0,422.0,34.0,10.200000000000001,0.0,3.8000000000000003,95.60000000000001,0.0,0.0,-9900
17686800,29.0,65.0,5.0,8.3,0.0,4.1000000000000005,95.60000000000001,0.0,0.0,-9900
17690400,0.0,0.0,0.0,6.2,0.0,4.3,95.60000000000001,0.0,0.0,-9900
17694000,0.0,0.0,0.0,4.3,0.0,4.4,95.60000000000001,0.0,0.0,-9900
17697600,0.0,0.0,0.0,2.6,0.0,4.3,95.7,0.0,0.0,-9900
17701200,0.0,0.0,0.0,1.3,0.0,4.1000000000000005,95.7,0.0,0.0,-9900
17704800,0.0,0.0,0.0,0.4,0.0,3.9000000000000004,95.7,0.0,0.0,-9900
17708400,0.0,0.0,0.0,-0.30000000000000004,0.0,3.6,95.7,0.0,0.0,-9900
17712000,0.0,0.0,0.0,-0.9,0.0,3.4000000000000004,95.7,0.0,0.0,-9900
17715600,0.0,0.0,0.0,-1.5,0.0,3.3000000000000003,95.7,0.0,0.0,-9900
17719200,0.0,0.0,0.0,-2.1,0.0,3.2,95.60000000000001,0.0,0.0,-9900
17722800,0.0,0.0,0.0,-2.8000000000000003,0.0,3.1,95.60000000000001,0.0,0.0,-9900
17726400,0.0,0.0,0.0,-3.5,0.0,3.0,95.60000000000001,0.0,0.0,-9900
17730000,0.0,0.0,0.0,-4.1000000000000005,0.0,2.9000000000000004,95.60000000000001,0.0,0.0,-9900
17733600,0.0,0.0,0.0,-4.2,0.0,2.9000000000000004,95.60000000000001,0.0,0.0,-9900
17737200,0.0,0.0,0.0,-3.7,0.0,3.0,95.60000000000001,0.0,0.0,-9900
17740800,139.0,354.0,24.0,-2.4000000000000004,0.0,3.2,95.60000000000001,0.0,0.0,-9900
17744400,301.0,768.0,53.0,-0.4,0.0,3.5,95.60000000000001,0.0,0.0,-9900
17748000,393.0,810.0,57.0,2.4000000000000004,0.0,3.8000000000000003,95.60000000000001,0.0,0.0,-9900
17751600,485.0,852.0,62.0,5.5,0.0,4.1000000000000005,95.60000000000001,0.0,0.0,-9900
17755200,578.0,894.0,67.0,8.4,0.0,4.3,95.60000000000001,1.0,14.0,-9900
17758800,501.0,857.0,63.0,10.5,0.0,4.3,95.5,2.5,15.0,-9900
17762400,425.0,821.0,60.0,11.700000000000001,0.0,4.3,95.4,3.1,15.0,-9900
17766000,349.0,785.0,57.0,11.700000000000001,0.0,4.2,95.30000000000001,3.1,16.0,-9900
17769600,190.0,427.0,31.0,10.5,0.0,4.2,95.30000000000001,2.7,16.0,-9900
17773200,31.0,69.0,5.0,8.5,0.0,4.2,95.30000000000001,2.0,1.0,-9900
17776800,0.0,0.0,0.0,6.2,0.0,4.2,95.4,1.0,1.0,-9900
17780400,0.0,0.0,0.0,4.0,0.0,4.1000000000000005,95.5,0.0,0.0,-9900
17784000,0.0,0.0,0.0,2.1,0.0,4.0,95.5,0.0,0.0,-9900
17787600,0.0,0.0,0.0,0.6000000000000001,0.0,3.8000000000000003,95.5,0.0,0.0,-9900
17791200,0.0,0.0,0.0,-0.5,0.0,3.6,95.5,0.0,0.0,-9900
17794800,0.0,0.0,0.0,-1.2000000000000002,0.0,3.4000000000000004,95.5,0.0,0.0,-9900
17798400,0.0,0.0,0.0,-1.8,0.0,3.2,95.5,0.0,0.0,-9900
17802000,0.0,0.0,0.0,-2.4000000000000004,0.0,3.0,95.5,0.0,0.0,-9900
17805600,0.0,0.0,0.0,-3.1,0.0,2.9000000000000004,95.5,0.0,0.0,-9900
17809200,0.0,0.0,0.0,-4.0,0.0,2.8000000000000003,95.5,0.0,0.0,-9900
17812800,0.0,0.0,0.0,-5.0,0.0,2.7,95.5,0.0,0.0,-9900
17816400,0.0,0.0,0.0,-5.7,0.0,2.6,95.5,0.0,0.0,-9900
17820000,0.0,0.0,0.0,-5.9,0.0,2.6,95.5,0.0,0.0,-9900
17823600,0.0,0.0,0.0,-5.1000000000000005,0.0,2.7,95.60000000000001,0.0,0.0,-9900
17827200,141.0,359.0,24.0,-3.4000000000000004,0.0,3.0,95.60000000000001,0.0,0.0,-9900
17830800,305.0,773.0,53.0,-1.0,0.0,3.3000000000000003,95.7,0.5,9.0,-9900
17834400,396.0,812.0,58.0,2.0,0.0,3.6,95.7,1.2000000000000002,11.0,-9900
17838000,487.0,851.0,63.0,5.2,0.0,3.9000000000000004,95.7,1.6,14.0,-9900
17841600,579.0,890.0,68.0,8.1,0.0,4.0,95.60000000000001,2.1,16.0,-9900
17845200,503.0,856.0,64.0,10.200000000000001,0.0,4.0,95.5,2.7,16.0,-9900
17848800,428.0,822.0,61.0,11.3,0.0,4.0,95.4,2.8000000000000003,16.0,-9900
17852400,353.0,789.0,58.0,11.100000000000001,0.0,4.0,95.4,2.1,16.0,-9900
17856000,193.0,431.0,31.0,9.5,0.0,4.2,95.4,0.0,0.0,-9900
17859600,33.0,74.0,5.0,7.0,0.0,4.3,95.4,0.0,0.0,-9900
17863200,0.0,0.0,0.0,4.4,0.0,4.4,95.5,0.0,0.0,-9900
17866800,0.0,0.0,0.0,2.3000000000000003,0.0,4.3,95.5,0.0,0.0,-9900
17870400,0.0,0.0,0.0,0.8,0.0,4.0,95.60000000000001,0.0,0.0,-9900
17874000,0.0,0.0,0.0,-0.1,0.0,3.7,95.60000000000001,0.0,0.0,-9900
17877600,0.0,0.0,0.0,-0.6000000000000001,0.0,3.5,95.60000000000001,0.0,0.0,-9900
17881200,0.0,0.0,0.0,-0.7000000000000001,0.0,3.4000000000000004,95.7,0.0,0.0,-9900
17884800,0.0,0.0,0.0,-0.8,0.0,3.4000000000000004,95.7,0.2,5.0,-9900
17888400,0.0,0.0,0.0,-0.9,0.0,3.4000000000000004,95.7,0.8,7.0,-9900
17892000,0.0,0.0,0.0,-1.0,0.0,3.5,95.7,0.8,8.0,-9900
17895600,0.0,0.0,0.0,-1.2000000000000002,0.0,3.5,95.7,0.5,10.0,-9900
17899200,0.0,0.0,0.0,-1.4000000000000001,0.0,3.5,95.7,0.30000000000000004,10.0,-9900
17902800,0.0,0.0,0.0,-1.6,0.0,3.4000000000000004,95.60000000000001,0.30000000000000004,11.0,-9900
17906400,0.0,0.0,0.0,-1.6,0.0,3.3000000000000003,95.60000000000001,0.5,11.0,-9900
17910000,0.0,0.0,0.0,-1.4000000000000001,0.0,3.3000000000000003,95.7,0.9,10.0,-9900
17913600,81.0,81.0,54.0,-0.6000000000000001,0.0,3.3000000000000003,95.7,1.1,10.0,-9900
17917200,174.0,174.0,117.0,0.8,0.0,3.4000000000000004,95.80000000000001,0.5,9.0,-9900
17920800,234.0,191.0,153.0,3.1,0.0,3.5,95.80000000000001,0.0,0.0,-9900
17924400,294.0,208.0,189.0,5.9,0.0,3.7,95.80000000000001,0.0,0.0,-9900
17928000,355.0,225.0,225.0,8.8,0.0,3.9000000000000004,95.7,0.0,0.0,-9900
17931600,318.0,247.0,195.0,11.4,0.0,4.1000000000000005,95.60000000000001,0.0,0.0,-9900
17935200,282.0,269.0,165.0,13.100000000000001,0.0,4.3,95.5,0.0,0.0,-9900
17938800,246.0,292.0,136.0,13.600000000000001,0.0,4.5,95.4,1.0,10.0,-9900
17942400,135.0,160.0,74.0,12.5,0.0,4.6000000000000005,95.4,0.0,0.0,-9900
17946000,24.0,28.0,13.0,10.5,0.0,4.6000000000000005,95.5,0.0,0.0,-9900
17949600,0.0,0.0,0.0,8.4,0.0,4.6000000000000005,95.5,0.0,0.0,-9900
17953200,0.0,0.0,0.0,6.9,0.0,4.6000000000000005,95.5,0.0,0.0,-9900
17956800,0.0,0.0,0.0,6.0,0.0,4.7,95.5,0.0,0.0,-9900
17960400,0.0,0.0,0.0,5.5,0.0,4.800000000000001,95.5,1.0,1.0,-9900
17964000,0.0,0.0,0.0,5.4,0.0,4.9,95.5,1.6,2.0,-9900
17967600,0.0,0.0,0.0,5.4,0.0,4.9,95.5,1.3,4.0,-9900
17971200,0.0,0.0,0.0,5.5,0.0,5.0,95.5,1.0,5.0,-9900
17974800,0.0,0.0,0.0,5.6000000000000005,0.0,5.1000000000000005,95.5,1.4000000000000001,6.0,-9900
17978400,0.0,0.0,0.0,5.6000000000000005,0.0,5.2,95.4,1.7000000000000002,7.0,-9900
17982000,0.0,0.0,0.0,5.7,0.0,5.4,95.4,1.0,8.0,-9900
17985600,0.0,0.0,0.0,5.800000000000001,0.0,5.7,95.4,0.0,0.0,-9900
17989200,0.0,0.0,0.0,5.9,0.0,6.1000000000000005,95.30000000000001,0.0,0.0,-9900
17992800,0.0,0.0,0.0,6.0,0.0,6.2,95.30000000000001,0.0,0.0,-9900
17996400,0.0,0.0,0.0,6.0,0.0,6.1000000000000005,95.30000000000001,0.0,0.0,-9900
18000000,37.0,0.0,37.0,6.0,0.0,5.800000000000001,95.2,0.0,0.0,-9900
18003600,80.0,0.0,80.0,6.300000000000001,0.0,5.800000000000001,95.2,1.5,9.0,-9900
18007200,108.0,0.0,108.0,6.800000000000001,0.0,6.1000000000000005,95.2,2.0,9.0,-9900
18010800,137.0,0.0,137.0,7.5,0.0,6.5,95.10000000000001,1.5,10.0,-9900
18014400,166.0,0.0,166.0,8.200000000000001,0.0,6.9,95.10000000000001,1.0,10.0,-9900
18018000,155.0,14.0,150.0,8.6,0.0,7.0,95.10000000000001,1.4000000000000001,12.0,-9900
18021600,145.0,29.0,134.0,8.9,0.0,6.800000000000001,95.0,2.0,13.0,-9900
18025200,135.0,44.0,118.0,8.9,0.0,6.6000000000000005,95.0,1.5,15.0,-9900
18028800,74.0,24.0,65.0,8.700000000000001,0.0,6.4,95.0,0.0,0.0,-9900
18032400,14.0,4.0,12.0,8.3,0.0,6.300000000000001,95.0,0.0,0.0,-9900
18036000,0.0,0.0,0.0,7.5,0.0,6.1000000000000005,95.0,0.0,0.0,-9900
18039600,0.0,0.0,0.0,6.300000000000001,0.0,5.800000000000001,95.0,0.0,0.0,-9900
18043200,0.0,0.0,0.0,5.1000000000000005,0.0,5.6000000000000005,95.0,0.0,0.0,-9900
18046800,0.0,0.0,0.0,4.1000000000000005,0.0,5.300000000000001,95.0,1.0,16.0,-9900
18050400,0.0,0.0,0.0,3.7,0.0,5.1000000000000005,95.0,2.0,13.0,-9900
18054000,0.0,0.0,0.0,3.7,0.0,5.0,95.0,1.7000000000000002,11.0,-9900
18057600,0.0,0.0,0.0,3.8000000000000003,0.0,5.0,95.0,0.5,8.0,-9900
18061200,0.0,0.0,0.0,3.8000000000000003,0.0,5.0,95.0,0.0,0.0,-9900
18064800,0.0,0.0,0.0,3.7,0.0,5.0,94.9,0.0,0.0,-9900
18068400,0.0,0.0,0.0,3.7,0.0,5.0,94.9,0.0,0.0,-9900
18072000,0.0,0.0,0.0,3.9000000000000004,0.0,5.1000000000000005,94.9,0.0,0.0,-9900
18075600,0.0,0.0,0.0,4.1000000000000005,0.0,5.2,94.9,0.0,0.0,-9900
18079200,0.0,0.0,0.0,4.3,0.0,5.2,94.9,1.0,16.0,-9900
18082800,0.0,0.0,0.0,4.4,0.0,5.2,94.9,1.4000000000000001,16.0,-9900
18086400,84.0,80.0,57.0,4.4,0.0,5.1000000000000005,95.0,1.2000000000000002,16.0,-9900
18090000,177.0,170.0,120.0,4.6000000000000005,0.0,5.1000000000000005,95.0,1.0,16.0,-9900
18093600,195.0,132.0,146.0,5.0,0.0,5.1000000000000005,95.0,1.3,16.0,-9900
18097200,213.0,94.0,172.0,5.5,0.0,5.1000000000000005,95.0,2.0,15.0,-9900
18100800,232.0,56.0,199.0,6.0,0.0,5.1000000000000005,94.9,2.6,15.0,-9900
18104400,200.0,53.0,172.0,6.5,0.0,5.1000000000000005,94.80000000000001,2.8000000000000003,15.0,-9900
18108000,168.0,50.0,145.0,6.800000000000001,0.0,5.1000000000000005,94.7,2.8000000000000003,15.0,-9900
18111600,137.0,48.0,119.0,6.7,0.0,5.1000000000000005,94.7,2.6,15.0,-9900
18115200,75.0,26.0,65.0,6.2,0.0,5.2,94.7,2.5,15.0,-9900
18118800,14.0,5.0,12.0,5.4,0.0,5.300000000000001,94.7,2.3000000000000003,15.0,-9900
18122400,0.0,0.0,0.0,4.800000000000001,0.0,5.300000000000001,94.7,2.1,15.0,-9900
18126000,0.0,0.0,0.0,4.5,0.0,5.300000000000001,94.7,1.8,15.0,-9900
18129600,0.0,0.0,0.0,4.5,0.0,5.2,94.60000000000001,1.4000000000000001,16.0,-9900
18133200,0.0,0.0,0.0,4.5,0.0,5.2,94.60000000000001,1.0,16.0,-9900
18136800,0.0,0.0,0.0,4.5,0.0,5.2,94.60000000000001,0.7000000000000001,16.0,-9900
18140400,0.0,0.0,0.0,4.6000000000000005,0.0,5.300000000000001,94.60000000000001,0.8,16.0,-9900
18144000,0.0,0.0,0.0,4.7,0.0,5.4,94.60000000000001,1.5,16.0,-9900
18147600,0.0,0.0,0.0,5.0,0.0,5.5,94.60000000000001,2.7,16.0,-9900
18151200,0.0,0.0,0.0,5.2,0.0,5.6000000000000005,94.5,3.4000000000000004,15.0,-9900
18154800,0.0,0.0,0.0,5.1000000000000005,0.0,5.5,94.5,2.1,15.0,-9900
18158400,0.0,0.0,0.0,4.6000000000000005,0.0,5.300000000000001,94.4,0.0,0.0,-9900
18162000,0.0,0.0,0.0,4.1000000000000005,0.0,5.1000000000000005,94.4,0.0,0.0,-9900
18165600,0.0,0.0,0.0,4.0,0.0,5.0,94.4,0.0,0.0,-9900
18169200,0.0,0.0,0.0,4.6000000000000005,0.0,5.1000000000000005,94.5,0.0,0.0,-9900
18172800,85.0,81.0,58.0,5.6000000000000005,0.0,5.2,94.5,0.0,0.0,-9900
18176400,179.0,171.0,121.0,6.7,0.0,5.1000000000000005,94.60000000000001,2.1,14.0,-9900
18180000,262.0,232.0,154.0,7.5,0.0,4.7,94.60000000000001,4.2,14.0,-9900
18183600,345.0,293.0,187.0,8.200000000000001,0.0,4.2,94.60000000000001,4.6000000000000005,13.0,-9900
18187200,428.0,354.0,220.0,8.700000000000001,0.0,3.9000000000000004,94.60000000000001,4.1000000000000005,13.0,-9900
18190800,370.0,334.0,193.0,9.200000000000001,0.0,4.0,94.60000000000001,3.6,13.0,-9900
18194400,312.0,314.0,166.0,9.5,0.0,4.3,94.5,3.2,12.0,-9900
18198000,254.0,295.0,140.0,9.3,0.0,4.6000000000000005,94.5,3.1,12.0,-9900
18201600,141.0,164.0,77.0,8.4,0.0,4.800000000000001,94.5,3.3000000000000003,13.0,-9900
18205200,28.0,33.0,15.0,7.300000000000001,0.0,4.9,94.60000000000001,3.6,13.0,-9900
18208800,0.0,0.0,0.0,6.5,0.0,5.0,94.60000000000001,3.6,14.0,-9900
18212400,0.0,0.0,0.0,6.4,0.0,5.0,94.60000000000001,3.0,14.0,-9900
18216000,0.0,0.0,0.0,6.7,0.0,5.1000000000000005,94.7,2.2,15.0,-9900
18219600,0.0,0.0,0.0,6.9,0.0,5.1000000000000005,94.7,1.5,15.0,-9900
18223200,0.0,0.0,0.0,6.7,0.0,5.1000000000000005,94.7,1.2000000000000002,13.0,-9900
18226800,0.0,0.0,0.0,6.300000000000001,0.0,5.1000000000000005,94.60000000000001,1.2000000000000002,10.0,-9900
18230400,0.0,0.0,0.0,5.7,0.0,5.0,94.60000000000001,1.2000000000000002,8.0,-9900
18234000,0.0,0.0,0.0,5.2,0.0,4.9,94.60000000000001,1.1,6.0,-9900
18237600,0.0,0.0,0.0,4.9,0.0,4.9,94.5,0.9,3.0,-9900
18241200,0.0,0.0,0.0,4.800000000000001,0.0,5.0,94.5,1.0,1.0,-9900
18244800,0.0,0.0,0.0,5.0,0.0,5.2,94.5,1.4000000000000001,1.0,-9900
18248400,0.0,0.0,0.0,5.4,0.0,5.4,94.5,1.9000000000000001,2.0,-9900
18252000,0.0,0.0,0.0,6.0,0.0,5.5,94.5,2.1,2.0,-9900
18255600,0.0,0.0,0.0,6.6000000000000005,0.0,5.4,94.5,1.7000000000000002,1.0,-9900
18259200,145.0,321.0,36.0,7.0,0.0,5.300000000000001,94.5,1.2000000000000002,15.0,-9900
18262800,302.0,666.0,76.0,7.300000000000001,0.0,5.300000000000001,94.5,1.0,14.0,-9900
18266400,258.0,444.0,107.0,7.300000000000001,0.0,5.5,94.5,1.5,15.0,-9900
18270000,214.0,222.0,138.0,7.2,0.0,5.800000000000001,94.60000000000001,2.5,15.0,-9900
18273600,170.0,0.0,170.0,7.300000000000001,0.0,6.0,94.60000000000001,3.6,16.0,-9900
18277200,185.0,62.0,161.0,7.800000000000001,0.0,6.0,94.60000000000001,4.4,15.0,-9900
18280800,200.0,124.0,152.0,8.5,0.0,5.800000000000001,94.60000000000001,4.7,15.0,-9900
18284400,216.0,187.0,143.0,9.0,0.0,5.6000000000000005,94.60000000000001,4.6000000000000005,14.0,-9900
18288000,120.0,104.0,80.0,9.200000000000001,0.0,5.5,94.60000000000001,4.1000000000000005,14.0,-9900
18291600,25.0,22.0,17.0,9.0,0.0,5.5,94.60000000000001,3.3000000000000003,15.0,-9900
18295200,0.0,0.0,0.0,8.700000000000001,0.0,5.5,94.7,2.6,15.0,-9900
18298800,0.0,0.0,0.0,8.3,0.0,5.5,94.80000000000001,2.2,16.0,-9900
18302400,0.0,0.0,0.0,7.800000000000001,0.0,5.6000000000000005,94.80000000000001,2.0,16.0,-9900
18306000,0.0,0.0,0.0,7.0,0.0,5.5,94.9,2.1,1.0,-9900
18309600,0.0,0.0,0.0,6.0,0.0,5.300000000000001,94.9,2.2,1.0,-9900
18313200,0.0,0.0,0.0,4.7,0.0,5.0,94.9,2.0,16.0,-9900
18316800,0.0,0.0,0.0,3.3000000000000003,0.0,4.7,94.9,1.0,16.0,-9900
18320400,0.0,0.0,0.0,1.9000000000000001,0.0,4.3,94.9,0.0,0.0,-9900
18324000,0.0,0.0,0.0,0.6000000000000001,0.0,4.1000000000000005,94.9,0.0,0.0,-9900
18327600,0.0,0.0,0.0,-0.1,0.0,3.9000000000000004,94.9,0.0,0.0,-9900
18331200,0.0,0.0,0.0,-0.1,0.0,3.9000000000000004,94.9,0.0,0.0,-9900
18334800,0.0,0.0,0.0,0.30000000000000004,0.0,4.1000000000000005,94.9,0.0,0.0,-9900
18338400,0.0,0.0,0.0,0.8,0.0,4.3,95.0,1.0,16.0,-9900
18342000,0.0,0.0,0.0,1.2000000000000002,0.0,4.4,95.10000000000001,1.4000000000000001,14.0,-9900
18345600,40.0,0.0,40.0,1.6,0.0,4.6000000000000005,95.2,0.9,11.0,-9900
18349200,83.0,0.0,83.0,2.3000000000000003,0.0,4.7,95.2,0.5,9.0,-9900
18352800,252.0,283.0,83.0,3.6,0.0,4.9,95.2,0.8,11.0,-9900
18356400,421.0,567.0,84.0,5.4,0.0,5.1000000000000005,95.10000000000001,1.7000000000000002,14.0,-9900
18360000,591.0,851.0,85.0,7.800000000000001,0.0,5.300000000000001,95.0,3.1,16.0,-9900
18363600,517.0,827.0,79.0,10.5,0.0,5.4,94.9,4.6000000000000005,16.0,-9900
18367200,444.0,803.0,73.0,12.700000000000001,0.0,5.5,94.9,5.300000000000001,16.0,-9900
18370800,371.0,779.0,67.0,13.600000000000001,0.0,5.7,94.80000000000001,4.1000000000000005,16.0,-9900
18374400,208.0,437.0,37.0,12.700000000000001,0.0,6.0,94.80000000000001,0.0,0.0,-9900
18378000,45.0,96.0,8.0,10.5,0.0,6.2,94.7,0.0,0.0,-9900
18381600,0.0,0.0,0.0,8.0,0.0,6.2,94.7,0.0,0.0,-9900
18385200,0.0,0.0,0.0,6.0,0.0,5.9,94.7,0.0,0.0,-9900
18388800,0.0,0.0,0.0,4.5,0.0,5.5,94.7,0.0,0.0,-9900
18392400,0.0,0.0,0.0,3.6,0.0,5.1000000000000005,94.7,0.0,0.0,-9900
18396000,0.0,0.0,0.0,3.2,0.0,4.9,94.7,0.0,0.0,-9900
18399600,0.0,0.0,0.0,3.2,0.0,4.9,94.7,0.0,0.0,-9900
18403200,0.0,0.0,0.0,3.3000000000000003,0.0,5.0,94.7,0.2,2.0,-9900
18406800,0.0,0.0,0.0,3.3000000000000003,0.0,5.0,94.7,1.1,2.0,-9900
18410400,0.0,0.0,0.0,3.3000000000000003,0.0,5.0,94.60000000000001,1.0,3.0,-9900
18414000,0.0,0.0,0.0,3.2,0.0,5.0,94.60000000000001,0.5,3.0,-9900
18417600,0.0,0.0,0.0,3.2,0.0,5.0,94.60000000000001,0.30000000000000004,4.0,-9900
18421200,0.0,0.0,0.0,3.2,0.0,5.0,94.5,0.5,5.0,-9900
18424800,0.0,0.0,0.0,3.4000000000000004,0.0,5.0,94.5,0.8,6.0,-9900
18428400,0.0,0.0,0.0,3.9000000000000004,0.0,5.1000000000000005,94.5,1.0,6.0,-9900
18432000,134.0,245.0,50.0,4.4,0.0,5.300000000000001,94.5,1.1,6.0,-9900
18435600,275.0,500.0,102.0,4.9,0.0,5.4,94.5,1.3,6.0,-9900
18439200,345.0,493.0,134.0,5.7,0.0,5.4,94.5,1.5,6.0,-9900
18442800,415.0,486.0,166.0,6.4,0.0,5.4,94.4,1.7000000000000002,7.0,-9900
18446400,485.0,479.0,199.0,7.1000000000000005,0.0,5.4,94.4,1.9000000000000001,7.0,-9900
18450000,409.0,415.0,181.0,7.6000000000000005,0.0,5.4,94.4,2.1,7.0,-9900
18453600,334.0,351.0,163.0,7.800000000000001,0.0,5.4,94.30000000000001,2.3000000000000003,7.0,-9900
18457200,259.0,288.0,145.0,7.9,0.0,5.4,94.30000000000001,2.4000000000000004,7.0,-9900
18460800,146.0,162.0,81.0,7.7,0.0,5.5,94.30000000000001,2.4000000000000004,8.0,-9900
18464400,33.0,37.0,18.0,7.5,0.0,5.7,94.2,2.4000000000000004,8.0,-9900
18468000,0.0,0.0,0.0,7.2,0.0,5.800000000000001,94.2,2.4000000000000004,9.0,-9900
18471600,0.0,0.0,0.0,7.0,0.0,5.800000000000001,94.2,2.4000000000000004,10.0,-9900
18475200,0.0,0.0,0.0,6.800000000000001,0.0,5.800000000000001,94.2,2.5,10.0,-9900
18478800,0.0,0.0,0.0,6.7,0.0,5.800000000000001,94.2,2.6,11.0,-9900
18482400,0.0,0.0,0.0,6.6000000000000005,0.0,5.800000000000001,94.2,2.7,11.0,-9900
18486000,0.0,0.0,0.0,6.4,0.0,5.800000000000001,94.2,2.7,12.0,-9900
18489600,0.0,0.0,0.0,6.4,0.0,5.800000000000001,94.2,2.8000000000000003,12.0,-9900
18493200,0.0,0.0,0.0,6.5,0.0,5.800000000000001,94.2,2.9000000000000004,13.0,-9900
18496800,0.0,0.0,0.0,6.5,0.0,5.800000000000001,94.10000000000001,2.9000000000000004,13.0,-9900
18500400,0.0,0.0,0.0,6.300000000000001,0.0,5.6000000000000005,94.10000000000001,3.1,14.0,-9900
18504000,0.0,0.0,0.0,5.800000000000001,0.0,5.2,94.10000000000001,3.3000000000000003,13.0,-9900
18507600,0.0,0.0,0.0,5.4,0.0,4.9,94.2,3.4000000000000004,11.0,-9900
18511200,0.0,0.0,0.0,5.5,0.0,4.800000000000001,94.30000000000001,3.1,10.0,-9900
18514800,0.0,0.0,0.0,6.4,0.0,5.1000000000000005,94.4,2.4000000000000004,10.0,-9900
18518400,92.0,85.0,62.0,7.800000000000001,0.0,5.4,94.5,1.6,11.0,-9900
18522000,187.0,172.0,127.0,9.4,0.0,5.5,94.60000000000001,1.5,11.0,-9900
18525600,289.0,277.0,151.0,10.9,0.0,5.0,94.7,2.3000000000000003,10.0,-9900
18529200,392.0,383.0,175.0,12.100000000000001,0.0,4.4,94.80000000000001,3.5,9.0,-9900
18532800,495.0,489.0,200.0,13.100000000000001,0.0,3.9000000000000004,94.80000000000001,4.1000000000000005,8.0,-9900
18536400,457.0,588.0,156.0,13.700000000000001,0.0,4.0,94.80000000000001,3.7,8.0,-9900
18540000,419.0,688.0,112.0,13.9,0.0,4.3,94.80000000000001,2.7,8.0,-9900
18543600,381.0,788.0,68.0,13.5,0.0,4.7,94.80000000000001,2.1,8.0,-9900
18547200,215.0,446.0,38.0,12.5,0.0,4.800000000000001,94.9,2.3000000000000003,8.0,-9900
18550800,50.0,105.0,9.0,11.100000000000001,0.0,4.800000000000001,95.0,2.4000000000000004,9.0,-9900
18554400,0.0,0.0,0.0,9.4,0.0,4.7,95.10000000000001,1.5,9.0,-9900
18558000,0.0,0.0,0.0,7.5,0.0,4.7,95.2,0.0,0.0,-9900
18561600,0.0,0.0,0.0,5.7,0.0,4.7,95.2,0.0,0.0,-9900
18565200,0.0,0.0,0.0,4.2,0.0,4.7,95.2,0.0,0.0,-9900
18568800,0.0,0.0,0.0,3.1,0.0,4.6000000000000005,95.2,0.0,0.0,-9900
18572400,0.0,0.0,0.0,2.2,0.0,4.5,95.2,0.0,0.0,-9900
18576000,0.0,0.0,0.0,1.5,0.0,4.3,95.2,0.0,0.0,-9900
18579600,0.0,0.0,0.0,0.7000000000000001,0.0,4.1000000000000005,95.2,0.0,0.0,-9900
18583200,0.0,0.0,0.0,-0.2,0.0,3.9000000000000004,95.2,0.0,0.0,-9900
18586800,0.0,0.0,0.0,-1.0,0.0,3.7,95.2,0.0,0.0,-9900
18590400,0.0,0.0,0.0,-1.7000000000000002,0.0,3.6,95.2,0.0,0.0,-9900
18594000,0.0,0.0,0.0,-2.1,0.0,3.4000000000000004,95.2,0.0,0.0,-9900
18597600,0.0,0.0,0.0,-2.1,0.0,3.3000000000000003,95.2,0.0,0.0,-9900
18601200,0.0,0.0,0.0,-1.5,0.0,3.1,95.2,0.0,0.0,-9900
18604800,163.0,369.0,32.0,-0.2,0.0,3.0,95.30000000000001,0.0,0.0,-9900
18608400,328.0,742.0,66.0,1.9000000000000001,0.0,3.1,95.30000000000001,0.0,0.0,-9900
18612000,421.0,783.0,72.0,4.7,0.0,3.4000000000000004,95.30000000000001,0.0,0.0,-9900
18615600,515.0,824.0,79.0,7.6000000000000005,0.0,3.8000000000000003,95.2,0.0,0.0,-9900
18619200,609.0,866.0,86.0,9.700000000000001,0.0,4.3,95.10000000000001,2.6,16.0,-9900
18622800,533.0,839.0,80.0,10.4,0.0,4.7,95.0,5.0,16.0,-9900
18626400,458.0,813.0,74.0,10.100000000000001,0.0,5.0,95.0,6.1000000000000005,16.0,-9900
